b'id',b'key',b'value',b'type' 
6164264630,b'power',b'pole',b'regular'
6164264631,b'power',b'pole',b'regular'
6164264632,b'power',b'pole',b'regular'
6164264633,b'power',b'pole',b'regular'
6164264634,b'power',b'pole',b'regular'
6164264635,b'power',b'pole',b'regular'
6164264636,b'power',b'pole',b'regular'
6164264637,b'power',b'pole',b'regular'
6164264638,b'power',b'pole',b'regular'
6164264639,b'power',b'pole',b'regular'
6164264640,b'power',b'pole',b'regular'
6164264641,b'power',b'pole',b'regular'
6164264642,b'power',b'pole',b'regular'
6164264643,b'power',b'pole',b'regular'
6164264644,b'power',b'pole',b'regular'
6164264645,b'power',b'pole',b'regular'
6164264646,b'power',b'pole',b'regular'
6164264647,b'power',b'pole',b'regular'
6164264648,b'power',b'pole',b'regular'
6164264649,b'power',b'pole',b'regular'
6164264650,b'power',b'pole',b'regular'
6164264651,b'power',b'pole',b'regular'
6164264652,b'power',b'pole',b'regular'
6164264653,b'power',b'pole',b'regular'
6164264654,b'power',b'pole',b'regular'
6164264655,b'power',b'pole',b'regular'
6164264656,b'power',b'pole',b'regular'
6164264657,b'power',b'pole',b'regular'
6164264658,b'power',b'pole',b'regular'
6164264659,b'power',b'pole',b'regular'
6164264660,b'power',b'pole',b'regular'
6164264661,b'power',b'pole',b'regular'
6164264662,b'power',b'pole',b'regular'
6164264663,b'power',b'pole',b'regular'
6164264664,b'power',b'pole',b'regular'
6164264665,b'power',b'pole',b'regular'
6164264666,b'power',b'pole',b'regular'
6164264667,b'power',b'pole',b'regular'
6164264668,b'power',b'pole',b'regular'
6164264669,b'power',b'pole',b'regular'
6164264670,b'power',b'pole',b'regular'
6164264671,b'power',b'pole',b'regular'
6164264672,b'power',b'pole',b'regular'
6164264673,b'power',b'pole',b'regular'
6164264674,b'power',b'pole',b'regular'
6164264675,b'power',b'pole',b'regular'
6164264676,b'power',b'pole',b'regular'
6164264677,b'power',b'pole',b'regular'
6164264678,b'power',b'pole',b'regular'
6164264679,b'power',b'pole',b'regular'
6164264680,b'power',b'pole',b'regular'
6164264681,b'power',b'pole',b'regular'
6164264682,b'power',b'pole',b'regular'
6164264683,b'power',b'pole',b'regular'
6164264684,b'power',b'pole',b'regular'
6164264685,b'power',b'pole',b'regular'
6164264686,b'power',b'pole',b'regular'
6164264687,b'power',b'pole',b'regular'
6164264688,b'power',b'pole',b'regular'
6164264689,b'power',b'pole',b'regular'
6164264690,b'power',b'pole',b'regular'
6164264691,b'power',b'pole',b'regular'
6164264692,b'power',b'pole',b'regular'
6164264693,b'power',b'pole',b'regular'
6164264694,b'power',b'pole',b'regular'
6164264695,b'power',b'pole',b'regular'
6164264696,b'power',b'pole',b'regular'
6164264697,b'power',b'pole',b'regular'
6164264698,b'power',b'pole',b'regular'
6164264699,b'power',b'pole',b'regular'
6164264700,b'power',b'pole',b'regular'
6164264701,b'power',b'pole',b'regular'
6164264702,b'power',b'pole',b'regular'
6164264703,b'power',b'pole',b'regular'
6164264704,b'power',b'pole',b'regular'
6164264707,b'power',b'pole',b'regular'
6164264708,b'power',b'pole',b'regular'
6164264709,b'power',b'pole',b'regular'
6164264710,b'power',b'pole',b'regular'
6164264711,b'power',b'pole',b'regular'
6164264712,b'power',b'pole',b'regular'
6164264713,b'power',b'pole',b'regular'
6164264714,b'power',b'pole',b'regular'
6164264715,b'power',b'pole',b'regular'
6164264716,b'power',b'pole',b'regular'
6164264717,b'power',b'pole',b'regular'
6164264718,b'power',b'pole',b'regular'
6164264719,b'power',b'pole',b'regular'
6164264720,b'power',b'pole',b'regular'
6164264721,b'power',b'pole',b'regular'
6164264722,b'power',b'pole',b'regular'
6164264723,b'power',b'pole',b'regular'
6164264724,b'power',b'pole',b'regular'
6164264725,b'power',b'pole',b'regular'
6164264726,b'power',b'pole',b'regular'
6164264727,b'power',b'pole',b'regular'
6164264728,b'power',b'pole',b'regular'
6164264729,b'power',b'pole',b'regular'
6164264730,b'power',b'pole',b'regular'
6164264731,b'power',b'pole',b'regular'
6164264732,b'power',b'pole',b'regular'
6164264733,b'power',b'pole',b'regular'
6164264734,b'power',b'pole',b'regular'
6164264735,b'power',b'pole',b'regular'
6164264736,b'power',b'pole',b'regular'
6164264737,b'power',b'pole',b'regular'
6164264738,b'power',b'pole',b'regular'
6164264739,b'power',b'pole',b'regular'
6164264740,b'power',b'pole',b'regular'
6164264741,b'power',b'pole',b'regular'
6164264742,b'power',b'pole',b'regular'
6164264743,b'power',b'pole',b'regular'
6164264744,b'power',b'pole',b'regular'
6164264745,b'power',b'pole',b'regular'
6164264746,b'power',b'pole',b'regular'
6164264747,b'power',b'pole',b'regular'
6164264748,b'power',b'pole',b'regular'
6164264749,b'power',b'pole',b'regular'
6164264750,b'power',b'pole',b'regular'
6164264751,b'power',b'pole',b'regular'
6164264752,b'power',b'pole',b'regular'
6164264753,b'power',b'pole',b'regular'
6164264754,b'power',b'pole',b'regular'
6164264755,b'power',b'pole',b'regular'
6164264756,b'power',b'pole',b'regular'
6164264757,b'power',b'tower',b'regular'
6164264758,b'power',b'tower',b'regular'
6164264759,b'power',b'tower',b'regular'
6164283593,b'power',b'tower',b'regular'
6169487820,b'name',b'Sturtevant',b'regular'
6169487820,b'network',b'Amtrak',b'regular'
6169487820,b'public_transport',b'stop_position',b'regular'
6169487820,b'railway',b'stop',b'regular'
6169487820,b'ref',b'SVT',b'railway'
6169487820,b'train',b'yes',b'regular'
6233820397,b'crossing',b'uncontrolled',b'regular'
6233820397,b'highway',b'crossing',b'regular'
6233821274,b'crossing',b'uncontrolled',b'regular'
6233821274,b'highway',b'crossing',b'regular'
6233821275,b'crossing',b'zebra',b'regular'
6233821275,b'highway',b'crossing',b'regular'
6276541801,b'barrier',b'gate',b'regular'
6278257766,b'barrier',b'gate',b'regular'
6278257767,b'barrier',b'gate',b'regular'
6321479442,b'power',b'tower',b'regular'
6331676449,b'highway',b'give_way',b'regular'
6331676452,b'highway',b'give_way',b'regular'
6331676456,b'highway',b'give_way',b'regular'
6331676461,b'highway',b'give_way',b'regular'
6331676464,b'highway',b'give_way',b'regular'
6331676469,b'highway',b'give_way',b'regular'
6331676472,b'highway',b'give_way',b'regular'
6331676702,b'highway',b'give_way',b'regular'
6331676703,b'highway',b'give_way',b'regular'
6335972304,b'highway',b'give_way',b'regular'
6335972305,b'highway',b'give_way',b'regular'
6335972306,b'highway',b'give_way',b'regular'
6335972307,b'highway',b'give_way',b'regular'
6349880941,b'shop',b'ticket',b'regular'
6349880942,b'shop',b'ticket',b'regular'
6381773730,b'barrier',b'gate',b'regular'
6474162185,b'housenumber',b'3927',b'addr'
6474162185,b'postcode',b'53142',b'addr'
6474162185,b'street',b'75th Street',b'addr'
6474162185,b'amenity',b'restaurant',b'regular'
6474162185,b'cuisine',b'german',b'regular'
6474162185,b'email',b'info@houseofgerhard.com',b'regular'
6474162185,b'name',b'House of Gerhard',b'regular'
6474162185,b'opening_hours',b'Mo-Th 11:00-21:30; Fr 11:00-22:00; Sa 16:00-22:00',b'regular'
6474162185,b'phone',b'+1-262-694-5212',b'regular'
6474162185,b'website',b'http://www.houseofgerhard.com/default.htm',b'regular'
6481697662,b'highway',b'turning_circle',b'regular'
6517883742,b'highway',b'turning_circle',b'regular'
6520888106,b'barrier',b'gate',b'regular'
6562508157,b'highway',b'turning_circle',b'regular'
6640870987,b'highway',b'turning_loop',b'regular'
6665125920,b'barrier',b'gate',b'regular'
6670298257,b'amenity',b'bicycle_repair_station',b'regular'
6670298257,b'brand',b'Dero',b'regular'
6670298257,b'note',b'Uptown Branch Kenosha Library',b'regular'
6670298257,b'opening_hours',b'24/7',b'regular'
6670298257,b'bicycle',b'yes',b'service'
6670298257,b'bicycle',b'yes',b'service'
6670341390,b'amenity',b'bicycle_repair_station',b'regular'
6670341390,b'brand',b'Dero',b'regular'
6670341390,b'note',b'Northside Public Library',b'regular'
6670341390,b'opening_hours',b'24/7',b'regular'
6670341390,b'bicycle',b'yes',b'service'
6670341390,b'bicycle',b'yes',b'service'
6732232895,b'railway',b'level_crossing',b'regular'
6746043986,b'barrier',b'gate',b'regular'
6757158686,b'barrier',b'gate',b'regular'
6776313445,b'highway',b'turning_loop',b'regular'
6776313474,b'highway',b'turning_loop',b'regular'
6776394675,b'barrier',b'gate',b'regular'
6776827085,b'highway',b'turning_loop',b'regular'
6776838437,b'highway',b'turning_circle',b'regular'
6776926058,b'barrier',b'gate',b'regular'
6776939826,b'highway',b'turning_circle',b'regular'
6776960208,b'barrier',b'gate',b'regular'
6776980425,b'barrier',b'gate',b'regular'
6776980426,b'barrier',b'gate',b'regular'
6777137099,b'barrier',b'gate',b'regular'
6777301221,b'barrier',b'gate',b'regular'
6777301227,b'barrier',b'gate',b'regular'
6777301229,b'barrier',b'gate',b'regular'
6777592600,b'barrier',b'gate',b'regular'
6777595551,b'highway',b'turning_loop',b'regular'
6778539507,b'attraction',b'amusement_ride',b'regular'
6778539507,b'name',"b""Jacob's Ladder""",b'regular'
6778539508,b'attraction',b'amusement_ride',b'regular'
6778539508,b'name',"b""Da Vinci's Hurlinator""",b'regular'
6778539509,b'amenity',b'fast_food',b'regular'
6778539509,b'cuisine',b'pickles',b'regular'
6778539509,b'name',b'Pickles',b'regular'
6778539510,b'amenity',b'atm',b'regular'
6778539511,b'name',b'Glass',b'regular'
6778539511,b'shop',b'gift',b'regular'
6778539512,b'housenumber',b'316',b'addr'
6778539512,b'name',b'Lotion & Candles',b'regular'
6778539512,b'shop',b'beauty',b'regular'
6778539513,b'clothes',b'hats',b'regular'
6778539513,b'description',b'photography not allowed.',b'regular'
6778539513,b'name',b'Hearth Felt Hats',b'regular'
6778539513,b'shop',b'fashion_accessories',b'regular'
6778539514,b'craft',b'pottery',b'regular'
6778539514,b'name',b'Gnome and Fairy Pottery',b'regular'
6779130650,b'amenity',b'fast_food',b'regular'
6779130650,b'cuisine',b'pickle',b'regular'
6779130650,b'name',b'Pickles',b'regular'
6779130651,b'information',b'security',b'regular'
6779130651,b'tourism',b'information',b'regular'
6779156747,b'clothes',b'costumes',b'regular'
6779156747,b'name',b'Felix Fine Costumes',b'regular'
6779156747,b'shop',b'clothes',b'regular'
6779156756,b'beauty',b'soap',b'regular'
6779156756,b'name',b'Cream City Soap Shoppe',b'regular'
6779156756,b'shop',b'beauty',b'regular'
6779156757,b'name',b'Serendipity',b'regular'
6779156757,b'shop',b'leather',b'regular'
6779156758,b'amenity',b'fast_food',b'regular'
6779156758,b'cuisine',b'pasties',b'regular'
6779156758,b'name',b'English Pasties',b'regular'
6779156759,b'description',b'puppets',b'regular'
6779156759,b'name',b'Imaginarium',b'regular'
6779156759,b'shop',b'toy',b'regular'
6779156760,b'name',b'The Land Of Kush - Gargoyles Brutti',b'regular'
6779156760,b'shop',b'art',b'regular'
6779156761,b'name',b'Elven Caravan (elvish ears)',b'regular'
6779156761,b'shop',b'yes',b'regular'
6779207160,b'man_made',b'surveillance',b'regular'
6779207160,b'surveillance',b'traffic',b'regular'
6779207160,b'type',b'camera',b'surveillance'
6779212143,b'access',b'private',b'regular'
6779212143,b'barrier',b'gate',b'regular'
6779213985,b'barrier',b'gate',b'regular'
6779213988,b'advertising',b'billboard',b'regular'
6780762810,b'direction',b'forward',b'regular'
6780762810,b'highway',b'stop',b'regular'
6782132660,b'barrier',b'gate',b'regular'
6782154667,b'barrier',b'gate',b'regular'
6782181445,b'railway',b'level_crossing',b'regular'
6782197385,b'barrier',b'gate',b'regular'
6782416649,b'highway',b'turning_loop',b'regular'
6782450327,b'barrier',b'gate',b'regular'
6782452087,b'highway',b'turning_circle',b'regular'
6782524494,b'barrier',b'gate',b'regular'
6782533762,b'barrier',b'gate',b'regular'
6782533775,b'barrier',b'gate',b'regular'
6782533780,b'barrier',b'gate',b'regular'
6782533782,b'barrier',b'gate',b'regular'
6782548061,b'highway',b'turning_loop',b'regular'
6782563885,b'barrier',b'gate',b'regular'
6782563890,b'barrier',b'gate',b'regular'
6782665356,b'highway',b'turning_loop',b'regular'
6782934925,b'highway',b'turning_circle',b'regular'
6783115612,b'barrier',b'gate',b'regular'
6783115621,b'barrier',b'gate',b'regular'
6784493033,b'barrier',b'gate',b'regular'
6784536560,b'barrier',b'gate',b'regular'
6784536561,b'barrier',b'gate',b'regular'
6784536562,b'barrier',b'gate',b'regular'
6784536575,b'barrier',b'gate',b'regular'
6784571656,b'barrier',b'gate',b'regular'
6784626823,b'barrier',b'gate',b'regular'
6784873858,b'barrier',b'gate',b'regular'
6785022048,b'barrier',b'gate',b'regular'
6785857496,b'barrier',b'gate',b'regular'
6785939946,b'barrier',b'gate',b'regular'
6814594583,b'amenity',b'bench',b'regular'
6814618643,b'name',b'R&R Furniture',b'regular'
6814618643,b'shop',b'furniture',b'regular'
6831202576,b'amenity',b'fire_station',b'regular'
6831202576,b'name',b'Kenosha Fire Station #3',b'regular'
6831208301,b'amenity',b'fuel',b'regular'
6831208301,b'brand',b'Kwik Trip',b'regular'
6831208301,b'wikidata',b'Q6450420',b'brand'
6831208301,b'wikipedia',b'en:Kwik Trip',b'brand'
6831208301,b'name',b'Kwik Trip',b'regular'
6831208301,b'self_service',b'yes',b'regular'
6831217203,b'amenity',b'fuel',b'regular'
6831217203,b'brand',b'Kwik Trip',b'regular'
6831217203,b'wikidata',b'Q6450420',b'brand'
6831217203,b'wikipedia',b'en:Kwik Trip',b'brand'
6831217203,b'name',b'Kwik Trip',b'regular'
6831218717,b'amenity',b'restaurant',b'regular'
6831218717,b'cuisine',b'sushi;japanese',b'regular'
6831218717,b'name',b'Honada Sushi & Hibachi',b'regular'
6831218718,b'name',b'Double Dagger Artisan Emporium',b'regular'
6831218718,b'shop',b'games',b'regular'
6831223924,b'name',b'Colosseum Games',b'regular'
6831223924,b'shop',b'games',b'regular'
6831223925,b'amenity',b'restaurant',b'regular'
6831223925,b'name',b'Charcoal Gril',b'regular'
6831223990,b'amenity',b'fuel',b'regular'
6831223990,b'brand',b'Kwik Trip',b'regular'
6831223990,b'wikidata',b'Q6450420',b'brand'
6831223990,b'wikipedia',b'en:Kwik Trip',b'brand'
6831223990,b'name',b'Kwik Trip',b'regular'
6831227141,b'city',b'Kenosha',b'addr'
6831227141,b'housenumber',b'2328',b'addr'
6831227141,b'state',b'Wisconsin',b'addr'
6831227141,b'street',b'Roosevelt Road',b'addr'
6831227141,b'name',"b""Rockhead's Comics and Games""",b'regular'
6831227141,b'shop',b'games',b'regular'
6831259093,b'amenity',b'cafe',b'regular'
6831259093,b'brand',b'Starbucks',b'regular'
6831259093,b'wikidata',b'Q37158',b'brand'
6831259093,b'wikipedia',b'en:Starbucks',b'brand'
6831259093,b'cuisine',b'coffee_shop',b'regular'
6831259093,b'name',b'Starbucks',b'regular'
6831259093,b'official_name',b'Starbucks Coffee',b'regular'
6831259093,b'takeaway',b'yes',b'regular'
6912160082,b'barrier',b'gate',b'regular'
6912175686,b'barrier',b'gate',b'regular'
6914790109,b'highway',b'turning_loop',b'regular'
6930002480,b'highway',b'turning_loop',b'regular'
6947487592,b'barrier',b'yes',b'regular'
6951938067,b'highway',b'turning_loop',b'regular'
6957074005,b'barrier',b'gate',b'regular'
6957384083,b'barrier',b'yes',b'regular'
6957384084,b'barrier',b'yes',b'regular'
6957384685,b'barrier',b'yes',b'regular'
6964848498,b'housenumber',b'11811',b'addr'
6964848498,b'street',b'29th Street',b'addr'
6964848498,b'amenity',b'fast_food',b'regular'
6964848498,b'brand',"b""Culver's""",b'regular'
6964848498,b'wikidata',b'Q1143589',b'brand'
6964848498,b'wikipedia',"b""en:Culver's""",b'brand'
6964848498,b'cuisine',b'burger',b'regular'
6964848498,b'name',"b""Culver's""",b'regular'
6964848498,b'opening_hours',b'Mo-Su 10:30-22:00',b'regular'
6964848498,b'ref',b'749',b'regular'
6964848498,b'takeaway',b'yes',b'regular'
6964848498,b'website',b'https://www.culvers.com/restaurants/burlington-rd-kenosha-wi',b'regular'
6969443358,b'barrier',b'gate',b'regular'
6969443360,b'barrier',b'gate',b'regular'
6972036499,b'highway',b'turning_loop',b'regular'
6972658276,b'highway',b'turning_loop',b'regular'
6973127234,b'barrier',b'gate',b'regular'
6976968659,b'barrier',b'gate',b'regular'
6978041489,b'highway',b'turning_circle',b'regular'
6979296890,b'barrier',b'gate',b'regular'
6986506430,b'highway',b'turning_loop',b'regular'
6986506438,b'barrier',b'gate',b'regular'
6987390144,b'highway',b'turning_loop',b'regular'
6987505541,b'highway',b'turning_loop',b'regular'
6994433298,b'highway',b'turning_loop',b'regular'
7001178058,b'barrier',b'gate',b'regular'
7001178069,b'barrier',b'gate',b'regular'
7001427731,b'highway',b'turning_loop',b'regular'
7024025844,b'amenity',b'bench',b'regular'
7062338385,b'barrier',b'gate',b'regular'
7062340633,b'highway',b'turning_circle',b'regular'
7069284911,b'barrier',b'gate',b'regular'
7069284920,b'barrier',b'gate',b'regular'
7069284940,b'barrier',b'gate',b'regular'
7069284942,b'barrier',b'gate',b'regular'
7079587382,b'barrier',b'gate',b'regular'
7081436978,b'highway',b'turning_loop',b'regular'
7081722438,b'highway',b'turning_loop',b'regular'
7084536156,b'highway',b'turning_circle',b'regular'
7085973846,b'barrier',b'gate',b'regular'
7087292378,b'barrier',b'gate',b'regular'
7087294386,b'barrier',b'gate',b'regular'
7087944693,b'barrier',b'gate',b'regular'
7097944396,b'barrier',b'gate',b'regular'
7139086553,b'city',b'Kenosha',b'addr'
7139086553,b'housenumber',b'7500',b'addr'
7139086553,b'postcode',b'53142',b'addr'
7139086553,b'state',b'Wisconsin',b'addr'
7139086553,b'street',b'Green Bay Road',b'addr'
7139086553,b'unit',b'201',b'addr'
7139086553,b'email',b'john@jvoconnor.com',b'regular'
7139086553,b'name',"b""The Law Offices of John V. O'Connor""",b'regular'
7139086553,b'office',b'lawyer',b'regular'
7139086553,b'opening_hours',b'Mo-Fr 08:00-17:00',b'regular'
7139086553,b'phone',b'+1-262-605-8400',b'regular'
7139086553,b'website',b'https://www.jvoconnor.com/',b'regular'
7150520885,b'highway',b'turning_circle',b'regular'
7157906774,b'man_made',b'water_well',b'regular'
7157906774,b'ref',b'Well No. 4',b'regular'
7162107450,b'highway',b'turning_loop',b'regular'
7167573348,b'amenity',b'drinking_water',b'regular'
7167573348,b'bottle',b'no',b'regular'
7167573348,b'fee',b'no',b'regular'
7167573348,b'wheelchair',b'no',b'regular'
7167582216,b'blind',b'no',b'regular'
7167582216,b'playground',b'structure',b'regular'
7167582216,b'wheelchair',b'no',b'regular'
7167582217,b'playground',b'structure',b'regular'
7172937529,b'amenity',b'weighbridge',b'regular'
7179260579,b'access',b'yes',b'regular'
7179260579,b'drinking_water',b'yes',b'regular'
7179260579,b'man_made',b'water_well',b'regular'
7180449747,b'barrier',b'gate',b'regular'
7181566865,b'barrier',b'gate',b'regular'
7183700521,b'barrier',b'gate',b'regular'
7183700533,b'barrier',b'gate',b'regular'
7183700537,b'barrier',b'gate',b'regular'
7184234439,b'barrier',b'gate',b'regular'
7190845483,b'barrier',b'gate',b'regular'
7202384758,b'barrier',b'gate',b'regular'
7202384778,b'barrier',b'gate',b'regular'
7207916207,b'barrier',b'gate',b'regular'
7207916231,b'barrier',b'gate',b'regular'
7207916234,b'barrier',b'gate',b'regular'
7207916236,b'barrier',b'gate',b'regular'
7207916245,b'barrier',b'gate',b'regular'
7222149035,b'barrier',b'gate',b'regular'
7238012690,b'barrier',b'gate',b'regular'
7239115814,b'highway',b'turning_circle',b'regular'
7241505345,b'brand',b'Kwik Trip',b'regular'
7241505345,b'wikidata',b'Q6450420',b'brand'
7241505345,b'wikipedia',b'en:Kwik Trip',b'brand'
7241505345,b'name',b'Kwik Trip',b'regular'
7241505345,b'shop',b'convenience',b'regular'
7243978498,b'amenity',b'fountain',b'regular'
7244176068,b'highway',b'turning_loop',b'regular'
7265262817,b'highway',b'turning_loop',b'regular'
7279043069,b'highway',b'turning_loop',b'regular'
7308288924,b'barrier',b'gate',b'regular'
7375517492,b'barrier',b'gate',b'regular'
7375517497,b'barrier',b'gate',b'regular'
7396851273,b'highway',b'turning_loop',b'regular'
7403865750,b'barrier',b'gate',b'regular'
7403865759,b'barrier',b'gate',b'regular'
7433289742,b'highway',b'turning_loop',b'regular'
7477562686,b'highway',b'turning_circle',b'regular'
7478369997,b'highway',b'turning_circle',b'regular'
7484753282,b'barrier',b'gate',b'regular'
7489057364,b'barrier',b'gate',b'regular'
7489057374,b'barrier',b'gate',b'regular'
7512965051,b'natural',b'tree',b'regular'
7512965052,b'natural',b'tree',b'regular'
7512965053,b'natural',b'tree',b'regular'
7512965054,b'natural',b'tree',b'regular'
7512965055,b'natural',b'tree',b'regular'
7512965056,b'natural',b'tree',b'regular'
7512965057,b'natural',b'tree',b'regular'
7512965058,b'natural',b'tree',b'regular'
7512965059,b'natural',b'tree',b'regular'
7512965060,b'natural',b'tree',b'regular'
7512965061,b'natural',b'tree',b'regular'
7512965062,b'natural',b'tree',b'regular'
7512965063,b'natural',b'tree',b'regular'
7512965064,b'natural',b'tree',b'regular'
7512965065,b'natural',b'tree',b'regular'
7512965066,b'natural',b'tree',b'regular'
7512965067,b'natural',b'tree',b'regular'
7512965076,b'natural',b'tree',b'regular'
7512965077,b'natural',b'tree',b'regular'
7512965078,b'natural',b'tree',b'regular'
7512965079,b'natural',b'tree',b'regular'
7512965080,b'natural',b'tree',b'regular'
7512965081,b'natural',b'tree',b'regular'
7512965082,b'natural',b'tree',b'regular'
7512965083,b'natural',b'tree',b'regular'
7512965084,b'natural',b'tree',b'regular'
7512965985,b'natural',b'tree',b'regular'
7512965986,b'natural',b'tree',b'regular'
7512965987,b'natural',b'tree',b'regular'
7512965988,b'natural',b'tree',b'regular'
7512965989,b'natural',b'tree',b'regular'
7512965990,b'natural',b'tree',b'regular'
7512965991,b'natural',b'tree',b'regular'
7512965992,b'natural',b'tree',b'regular'
7512965993,b'natural',b'tree',b'regular'
7512965994,b'natural',b'tree',b'regular'
7512965995,b'natural',b'tree',b'regular'
7512965996,b'natural',b'tree',b'regular'
7512965997,b'natural',b'tree',b'regular'
7512965998,b'natural',b'tree',b'regular'
7512965999,b'natural',b'tree',b'regular'
7512966000,b'natural',b'tree',b'regular'
7512966001,b'natural',b'tree',b'regular'
7512966002,b'natural',b'tree',b'regular'
7512966003,b'natural',b'tree',b'regular'
7512966004,b'natural',b'tree',b'regular'
7512966005,b'natural',b'tree',b'regular'
7512966006,b'natural',b'tree',b'regular'
7512966007,b'natural',b'tree',b'regular'
7512966008,b'natural',b'tree',b'regular'
7512966009,b'natural',b'tree',b'regular'
7512966010,b'natural',b'tree',b'regular'
7512966015,b'natural',b'tree',b'regular'
7512966016,b'natural',b'tree',b'regular'
7512966017,b'natural',b'tree',b'regular'
7512966018,b'natural',b'tree',b'regular'
7512966019,b'natural',b'tree',b'regular'
7512966020,b'natural',b'tree',b'regular'
7512966023,b'natural',b'tree',b'regular'
7512966024,b'natural',b'tree',b'regular'
7512966025,b'natural',b'tree',b'regular'
7512966026,b'natural',b'tree',b'regular'
7512966027,b'natural',b'tree',b'regular'
7512966028,b'natural',b'tree',b'regular'
7512966030,b'natural',b'tree',b'regular'
7512966031,b'natural',b'tree',b'regular'
7512966032,b'natural',b'tree',b'regular'
7512988912,b'natural',b'tree',b'regular'
7512988913,b'natural',b'tree',b'regular'
7512988914,b'natural',b'tree',b'regular'
7512988915,b'natural',b'tree',b'regular'
7512988916,b'natural',b'tree',b'regular'
7512988917,b'natural',b'tree',b'regular'
7512988918,b'natural',b'tree',b'regular'
7512988919,b'natural',b'tree',b'regular'
7512988920,b'natural',b'tree',b'regular'
7512988921,b'natural',b'tree',b'regular'
7512988922,b'natural',b'tree',b'regular'
7512988923,b'natural',b'tree',b'regular'
7512988924,b'natural',b'tree',b'regular'
7512988925,b'natural',b'tree',b'regular'
7512988926,b'natural',b'tree',b'regular'
7512988927,b'natural',b'tree',b'regular'
7512988928,b'natural',b'tree',b'regular'
7512988929,b'natural',b'tree',b'regular'
7512988930,b'natural',b'tree',b'regular'
7512988931,b'natural',b'tree',b'regular'
7512988932,b'natural',b'tree',b'regular'
7512988933,b'natural',b'tree',b'regular'
7512988934,b'natural',b'tree',b'regular'
7512988935,b'natural',b'tree',b'regular'
7512988936,b'natural',b'tree',b'regular'
7512988937,b'natural',b'tree',b'regular'
7512988938,b'natural',b'tree',b'regular'
7512988939,b'natural',b'tree',b'regular'
7512988940,b'natural',b'tree',b'regular'
7512988941,b'natural',b'tree',b'regular'
7512988942,b'natural',b'tree',b'regular'
7512988943,b'natural',b'tree',b'regular'
7512988944,b'natural',b'tree',b'regular'
7512988945,b'natural',b'tree',b'regular'
7512988946,b'natural',b'tree',b'regular'
7512988948,b'natural',b'tree',b'regular'
7512988949,b'natural',b'tree',b'regular'
7512988950,b'natural',b'tree',b'regular'
7512988951,b'natural',b'tree',b'regular'
7512988952,b'natural',b'tree',b'regular'
7512988953,b'natural',b'tree',b'regular'
7512988954,b'natural',b'tree',b'regular'
7512988955,b'natural',b'tree',b'regular'
7512988956,b'natural',b'tree',b'regular'
7512988957,b'natural',b'tree',b'regular'
7512988958,b'natural',b'tree',b'regular'
7512988959,b'natural',b'tree',b'regular'
7512988960,b'natural',b'tree',b'regular'
7512988961,b'natural',b'tree',b'regular'
7512988962,b'natural',b'tree',b'regular'
7512988963,b'natural',b'tree',b'regular'
7512988964,b'natural',b'tree',b'regular'
7512988965,b'natural',b'tree',b'regular'
7512988966,b'natural',b'tree',b'regular'
7512988967,b'natural',b'tree',b'regular'
7512988968,b'natural',b'tree',b'regular'
7512988969,b'natural',b'tree',b'regular'
7512988970,b'natural',b'tree',b'regular'
7512988971,b'natural',b'tree',b'regular'
7512988972,b'natural',b'tree',b'regular'
7512988973,b'natural',b'tree',b'regular'
7512988974,b'natural',b'tree',b'regular'
7512988979,b'natural',b'tree',b'regular'
7512988980,b'natural',b'tree',b'regular'
7512988981,b'natural',b'tree',b'regular'
7512988982,b'natural',b'tree',b'regular'
7512988983,b'natural',b'tree',b'regular'
7512988984,b'natural',b'tree',b'regular'
7512988985,b'natural',b'tree',b'regular'
7512988986,b'natural',b'tree',b'regular'
7512988987,b'natural',b'tree',b'regular'
7512988988,b'natural',b'tree',b'regular'
7512988989,b'natural',b'tree',b'regular'
7512988990,b'natural',b'tree',b'regular'
7512988991,b'natural',b'tree',b'regular'
7512988992,b'natural',b'tree',b'regular'
7512988993,b'natural',b'tree',b'regular'
7512988994,b'natural',b'tree',b'regular'
7512988995,b'natural',b'tree',b'regular'
7512988996,b'natural',b'tree',b'regular'
7512988997,b'natural',b'tree',b'regular'
7512988998,b'natural',b'tree',b'regular'
7512988999,b'natural',b'tree',b'regular'
7512989000,b'natural',b'tree',b'regular'
7512989001,b'natural',b'tree',b'regular'
7512989002,b'natural',b'tree',b'regular'
7512989003,b'natural',b'tree',b'regular'
7512989004,b'natural',b'tree',b'regular'
7512989005,b'natural',b'tree',b'regular'
7512989006,b'natural',b'tree',b'regular'
7512989007,b'natural',b'tree',b'regular'
7512989008,b'natural',b'tree',b'regular'
7512989009,b'natural',b'tree',b'regular'
7512989010,b'natural',b'tree',b'regular'
7512989011,b'natural',b'tree',b'regular'
7512989012,b'natural',b'tree',b'regular'
7512989013,b'natural',b'tree',b'regular'
7512989014,b'natural',b'tree',b'regular'
7512989015,b'natural',b'tree',b'regular'
7512996829,b'natural',b'tree',b'regular'
7512996830,b'natural',b'tree',b'regular'
7512996831,b'natural',b'tree',b'regular'
7512996832,b'natural',b'tree',b'regular'
7512996833,b'natural',b'tree',b'regular'
7512996834,b'natural',b'tree',b'regular'
7512996835,b'natural',b'tree',b'regular'
7512996836,b'natural',b'tree',b'regular'
7512996837,b'natural',b'tree',b'regular'
